,x,y
0,7.422359402215773,21.626138649812287
1,18.628724193685713,3.1022175978705313
2,19.508896387421544,4.983809945070863
3,-31.033053470477093,46.58459542846258
4,-32.248319292157476,47.64665853418989
5,20.34449065019523,-3.997587053655777
6,22.212858085551037,-4.621449994691962
7,-22.60447016100211,39.83002000892726
8,-4.722573900001721,23.871952115143497
9,11.20036160062622,4.058511246240498
10,3.0697992821047673,13.696230741683083
11,5.351719685287461,-5.047688888592032
12,-2.4613650428886795,45.61530055961313
13,10.42602618706913,6.926604370599175
14,26.098758519620702,-9.560789159578299
15,6.163672194105665,4.708546159074394
16,24.638813066835258,1.3454830771523068
17,9.515164841416057,15.936324866992045
18,18.25954161648532,6.63106758438095
19,12.958304250418417,16.62448296844718
20,12.093296136702175,6.697445053976069
21,13.342669082832991,4.288110762743279
22,-38.58814972222899,-5.3445181519538405
23,10.08033163610704,8.718547727049272
24,16.35293433485125,-7.524100265674707
25,-3.9917062716306186,19.541766168656302
26,16.321274573326516,1.2132224321905092
27,5.670144471693681,11.674659081538712
28,24.5845776575754,-9.75710645362562
29,11.802668902522202,2.88021889467774
30,23.6490967030727,-9.487198414040034
31,-16.06755031047085,34.38952894462016
32,15.205362757666803,4.848505864854707
33,12.85557745553116,6.079163548184048
34,17.935328238125983,-0.27835504054295324
35,-4.539848911179622,21.42232136009876
36,24.828345652024534,-4.94954754477168
37,-2.5725096974332646,22.333829712019888
38,23.118116674178328,-0.9540694829631887
39,12.74696917411304,13.381718354594584
40,6.959447447740267,-5.251432601229033
41,10.314383291151021,7.644256042641256
42,-3.355842012717777,12.654417971656107
43,5.172504859303021,10.656292757184035
44,-13.038335216099965,30.80482605306487
45,23.57314324311393,-9.83842487360456
46,-10.19484891975081,27.7431737409468
47,14.161245224264773,0.33955724281692257
48,20.461197957130853,10.186470661884291
49,10.91804252471786,16.814557017980324
50,29.4109411892398,-10.153972200740634
51,16.99573153591828,1.997709246428768
52,9.564271136161967,6.056639693715192
53,9.564271136161967,6.056639693715192
54,8.046148070422834,9.926955227538423
55,23.87685060177999,-8.479653507026017
56,-5.16211566158759,22.18435993455064
57,4.383651487031945,14.421227172693786
58,17.704300379262797,14.454076968998214
59,6.912078837710639,19.533300123714067
60,16.673162321080493,11.458434508978048
61,0.9066560173623714,26.83105019744402
62,16.141004774820715,3.0337477837912195
63,18.165825740388303,1.9244377212024135
64,19.768442517870792,-0.49072269969599436
65,8.809975415616533,9.100448106349129
66,13.063601658494632,0.9300415283060819
67,17.142593850749783,0.4383887955403302
68,17.31120671251948,0.5272123717648123
69,24.50590601994749,-0.9206581924659395
70,24.816780339056557,0.4876008852970253
71,15.410979609007965,3.9843133813740956
72,26.022469802495415,-0.7233899846606378
73,9.968052037643295,9.12599573654755
74,18.454818730789626,-6.675876336784674
75,-15.483443252073775,38.82323504165321
76,13.81686390587771,14.138444785398368
77,-9.427868452733355,33.55970936078855
78,-7.984991516339956,24.673702429488767
79,29.01154782103128,-8.191210843988316
80,12.861780280219886,5.167544080630254
81,9.600067480116797,10.315319017833135
82,-1.6593011271901617,9.45568171245466
83,6.248105732948888,11.334485099361267
84,7.7840602678153274,9.143946528578855
85,31.043750198673575,-11.967412105550727
86,21.547283548809137,-6.036420168394353
87,16.087365042598396,0.08357499384022804
88,14.286209794602101,-0.364196568912104
89,25.525715917343295,-1.4965898758999585
90,-2.4703357918541666,19.935443612407948
91,26.661182660414017,-2.1025768360478216
92,18.623710319291824,-1.0673262702472348
93,9.27769302087869,8.023743066821021
94,26.8479173920937,-6.688434038112028
95,-5.421919993370459,23.663517272693856
96,10.460148490704523,19.2302882925456
97,37.83965076854325,7.644942021663286
98,-23.907981403782387,38.677732441328125
99,12.117217259353353,4.387046216734755
100,12.117217259353353,4.387046216734755
101,-7.119684717866893,25.14844666910299
102,14.06728639428671,6.330792248848319
103,19.72339637547094,-3.7089654563198944
104,-13.246818616157531,40.31825799300724
105,6.05711795853339,20.328662312151717
106,21.952215927798072,0.8814851155190268
107,17.7008140324579,1.3938619758557058
108,7.2809871320205355,8.343920259829078
109,0.33037426813898496,18.1000263615985
110,13.560273201319735,14.691316435760182
111,30.11734663130899,-7.482419911230415
112,13.737531031501028,5.538442571991677
113,15.872915317203097,2.7248618605918815
114,26.185919370629733,3.040966660262913
115,26.026796801289276,3.069126377252536
116,23.696991592366217,5.382219415443438
117,24.60158196642171,1.3140897093456647
118,24.350279822901612,6.587635594031671
119,14.703453627021137,2.8661236342386776
120,-13.231250576471433,31.538751230122354
121,9.548051544479554,8.478935505648332
122,9.236866963661504,5.197278362095775
123,10.987382536550408,13.836682802017153
124,0.2754415382082626,9.17983637870643
125,24.49108450133756,-5.205096199774776
126,8.924059325948178,19.651915786518014
127,9.03680662377419,8.029521044330611
128,7.752795383981672,11.816338547445667
129,17.499937886925995,5.134687504584042
130,25.264424892555446,22.58249550415532
131,16.544571951934294,11.488258781900822
132,10.067889848632051,15.849416052220786
133,12.369665680596425,8.93521691233753
134,17.00299963111914,10.075133371173937
135,-4.499321635609287,9.094407560776341
136,-2.3367177774915033,18.169242295446598
137,-7.275401575894116,24.8178997626274
138,14.008633667172033,12.389833080235912
139,13.286403665425487,3.5533774729812198
140,12.579050718445044,4.2593948510710655
141,17.59422804480841,-4.295063291371615
142,0.39638278758659484,10.955537823464127
143,1.662161363258993,15.28506166283713
144,16.487552396731544,-3.910719995430259
